Student_Id,Gender,Age,City_Tier,SSC_Percentage,SSC_Board,HSC_Percentage,HSC_Board,HSC_Stream,Degree_Percentage,Degree_Field,MBA_Percentage,Specialization,Internships,Projects,Certificates,Technical_Skills_Score,Soft_Skills_Score,Aptitude_Skills_Score,communication_score,Work_Experience_Months,Leadership_Roles,Extracurricular_Activities,Backlogs,Placed,Salary_LPA,Has_MBA
STU001529,Female,24,"Tier 2",71.77,CBSE,67.81,State,Arts,69.15,Business,69.01,"Finance & HR",2,4,2,4.4,4.9,51.7,5.1,0,2,2,0,1,10.34,1
STU001530,Male,21,"Tier 2",70.65,State,64.76,CBSE,Science,68.58,Business,62.41,"Marketing & HR",0,5,0,5.4,6.2,75.4,5.2,0,4,3,1,1,8.73,1
STU001531,Male,21,"Tier 2",75.6,CBSE,65.86,State,Commerce,66.29,Business,89.76,"Marketing & Finance",5,3,4,7.8,7.9,39,9.8,17,0,0,0,1,14.67,1
STU001532,Female,23,"Tier 3",72.15,ICSE,67.04,CBSE,Science,67.92,Engineering,0,"Not Applicable",0,5,8,6.4,9.9,53,10,23,2,3,2,1,10.51,0
STU001533,Female,23,"Tier 2",79.85,CBSE,74.78,State,Science,75.72,Business,69.9,"Marketing & HR",1,2,3,9.2,10,26.7,10,31,0,1,1,1,12.35,1
STU001534,Male,25,"Tier 2",66.28,State,50.64,CBSE,Commerce,50.59,Science,52.05,"Marketing & Finance",2,4,1,6.2,6.3,45.2,8.5,0,1,4,0,1,7.44,1
STU001535,Male,24,"Tier 2",61.7,CBSE,62.66,State,Commerce,62.24,Engineering,0,"Not Applicable",4,3,1,5.9,7.8,63.4,7.2,0,0,4,0,1,11.83,0
STU001536,Male,23,"Tier 2",71.31,CBSE,72.71,State,Commerce,64.98,Business,63.42,"Marketing & HR",1,3,1,3.5,5,59.6,5.7,26,2,5,0,1,11.75,1
STU001537,Male,22,"Tier 2",60.07,State,58.1,CBSE,Science,64.91,Engineering,0,"Not Applicable",0,2,0,6.1,6.3,71.7,5.5,0,0,0,2,1,8.53,0
STU001538,Female,21,"Tier 2",81.08,State,90.6,ICSE,Commerce,100,Business,53.06,"Finance & HR",0,4,0,5.3,4.4,46.1,3.6,6,1,0,0,1,11.72,1
STU001539,Male,22,"Tier 1",66.52,CBSE,70.09,ICSE,Science,63.85,Business,0,"Not Applicable",3,2,0,4.8,4.2,56.9,5.4,0,3,1,0,1,11.94,0
STU001540,Male,23,"Tier 3",62.16,CBSE,70.93,State,Commerce,77.73,Engineering,73.43,"Finance & HR",1,2,2,8.9,9.6,100,10,0,1,0,0,1,9.2,1
STU001541,Female,20,"Tier 3",63.4,State,65,State,Science,79.05,Business,0,"Not Applicable",5,3,5,2.4,2.2,50.2,2.4,0,1,1,0,1,10.12,0
STU001542,Male,22,"Tier 2",67.9,State,74.23,CBSE,Science,55.08,Other,0,"Not Applicable",4,1,2,3.1,5.8,42.1,7.6,0,3,3,1,1,8.14,0
STU001543,Female,23,"Tier 1",88.01,ICSE,78.3,State,Arts,74.64,Business,0,"Not Applicable",2,3,2,3.2,2.5,37.2,1.2,0,0,1,0,0,0,0
STU001544,Male,20,"Tier 3",76.46,State,77.34,CBSE,Science,73.38,Engineering,0,"Not Applicable",5,6,3,2.2,1.5,80.9,1.9,17,0,4,0,1,12.31,0
STU001545,Female,23,"Tier 1",69.05,CBSE,60.94,State,Commerce,74.16,Business,63.76,"Marketing & HR",0,5,2,7.2,7.7,74.9,7.8,0,2,1,1,1,11.21,1
STU001546,Male,23,"Tier 3",58.32,State,51.79,CBSE,Commerce,45,Engineering,0,"Not Applicable",3,3,5,6.5,8,76.5,5.8,11,0,5,1,1,9.81,0
STU001547,Female,19,"Tier 2",74.08,CBSE,64.97,CBSE,Science,57.3,Engineering,50,"Finance & HR",0,1,0,9.9,9.2,65.5,9.2,0,1,4,7,0,0,1
STU001548,Female,24,"Tier 3",68.54,CBSE,66.93,State,Commerce,70.41,Business,0,"Not Applicable",0,5,0,3.3,5,83,5.4,0,1,2,5,0,0,0
STU001549,Male,21,"Tier 2",57.82,CBSE,55.5,State,Science,50.52,Engineering,0,"Not Applicable",4,8,3,8.2,7.5,65.8,7.7,0,1,5,4,1,9.66,0
STU001550,Female,21,"Tier 2",74.15,State,90.09,CBSE,Commerce,100,Engineering,0,"Not Applicable",3,2,2,5.5,6.1,73.8,5.5,31,3,3,3,1,17.03,0
STU001551,Female,22,"Tier 2",69.67,State,61.64,State,Science,62.11,Engineering,0,"Not Applicable",0,3,2,8.2,9.4,35,6.9,23,1,1,0,1,10.91,0
STU001552,Female,20,"Tier 1",79.28,CBSE,84.3,CBSE,Science,95.96,Engineering,60.31,"Marketing & Finance",0,3,0,7,3.4,49.2,2.6,16,4,4,5,0,0,1
STU001553,Female,22,"Tier 2",56.8,CBSE,47.64,CBSE,Arts,45,Science,0,"Not Applicable",1,2,8,8.3,8.5,44.7,8,25,1,2,0,1,11.01,0
STU001554,Female,23,"Tier 2",52.18,CBSE,64.69,ICSE,Commerce,68.11,Business,0,"Not Applicable",2,3,0,6.8,8.3,45.8,9.3,0,3,3,3,1,7.71,0
STU001555,Male,21,"Tier 1",81.21,CBSE,85.25,State,Commerce,88.02,Engineering,0,"Not Applicable",1,6,0,7.4,7.8,73.4,7.7,25,0,8,1,1,18.71,0
STU001556,Male,21,"Tier 2",65.4,CBSE,73.37,ICSE,Commerce,67.78,Business,79.06,"Finance & HR",3,3,3,10,10,53.6,7.9,32,0,2,0,1,15.11,1
STU001557,Female,24,"Tier 3",87.42,CBSE,84.74,State,Science,93.76,Engineering,0,"Not Applicable",1,7,0,10,9.2,31.7,9,0,0,2,0,1,12.67,0
STU001558,Male,21,"Tier 3",69.22,CBSE,56.39,State,Commerce,52.54,Business,72.9,"Marketing & Finance",2,2,1,5.9,5,39.9,3.9,0,4,5,0,1,7.96,1
STU001559,Female,22,"Tier 1",53.89,ICSE,69.84,CBSE,Commerce,71.17,Other,69.41,"Marketing & HR",2,3,2,4.5,5,56.5,4.7,0,0,2,1,1,9.56,1
STU001560,Female,23,"Tier 2",64.97,State,77.08,State,Science,79.29,Business,69.7,"Marketing & HR",1,4,0,3.3,4.7,73,4.5,0,0,4,1,1,8.61,1
STU001561,Male,22,"Tier 1",68.48,CBSE,60.4,ICSE,Arts,60.59,Engineering,70.01,"Marketing & HR",1,8,3,6.3,7.3,60.3,6.8,34,0,2,0,1,13.24,1
STU001562,Male,21,"Tier 3",81.39,CBSE,79.46,State,Science,67.16,Engineering,0,"Not Applicable",1,5,3,5,5.4,63.4,4.8,20,1,3,7,1,10.48,0
STU001563,Female,19,"Tier 3",72.2,CBSE,82.62,CBSE,Arts,61.04,Other,69.77,"Marketing & HR",0,2,0,3.5,4.5,39.1,4.4,0,2,2,3,1,6.68,1
STU001564,Male,21,"Tier 3",88.04,ICSE,82.95,CBSE,Commerce,81.88,Engineering,0,"Not Applicable",0,5,1,4.8,5.4,61.3,6.3,12,0,4,1,1,10.53,0
STU001565,Female,21,"Tier 1",74.06,State,58.71,State,Science,61.97,Engineering,70.3,"Finance & HR",0,2,0,5.5,2.6,72.3,2.5,0,0,2,1,0,0,1
STU001566,Male,21,"Tier 2",76.37,ICSE,80.92,State,Science,98.96,Engineering,0,"Not Applicable",3,3,1,4.8,8.8,81.4,6.6,0,2,7,0,1,13.85,0
STU001567,Female,21,"Tier 3",82.17,CBSE,99.48,CBSE,Science,93.69,Business,0,"Not Applicable",2,8,0,6.9,7.2,23.3,6.7,14,1,3,0,1,9.93,0
STU001568,Male,23,"Tier 3",83.61,State,79.12,CBSE,Arts,81.37,Engineering,0,"Not Applicable",1,4,4,8.7,8.3,44.2,9.4,30,0,4,0,1,15.28,0
STU001569,Female,22,"Tier 1",90.85,CBSE,92.65,CBSE,Science,82.24,Science,70.26,"Marketing & HR",0,1,0,7.7,6.6,42.5,7.5,32,1,7,0,1,15.01,1
STU001570,Male,20,"Tier 1",47.54,State,46.62,CBSE,Arts,45,Science,0,"Not Applicable",3,4,0,6.5,5.4,63.3,4.5,10,2,0,1,1,10.54,0
STU001571,Female,21,"Tier 1",78.11,State,90.13,CBSE,Commerce,76.68,Other,53.86,"Marketing & HR",3,3,1,5.5,5.1,32.3,4.2,27,3,3,0,1,12.71,1
STU001572,Male,22,"Tier 3",89.91,State,100,State,Arts,100,Business,50,"Finance & HR",2,3,0,5.5,6.1,92.8,4.2,29,0,6,0,1,13.65,1
STU001573,Female,22,"Tier 1",58.05,State,40,State,Science,45,Business,65.65,"Finance & HR",2,1,6,6.3,6.7,99,6.9,0,0,3,1,1,12.15,1
STU001574,Female,22,"Tier 1",69.02,CBSE,79.26,State,Arts,58.09,Business,0,"Not Applicable",3,4,4,4.4,2.9,54,4.5,36,0,4,2,1,14.42,0
STU001575,Male,24,"Tier 3",62.58,CBSE,53.46,ICSE,Commerce,45.31,Engineering,56.56,"Marketing & HR",2,3,1,4.4,2.5,74.2,3.5,22,0,7,0,1,10.41,1
STU001576,Male,22,"Tier 2",77.46,ICSE,85.89,ICSE,Science,90.48,Business,50.87,"Marketing & HR",2,2,2,6.8,10,47.2,10,0,0,8,1,1,12.66,1
STU001577,Male,20,"Tier 3",72.32,State,77.93,State,Commerce,64.4,Science,0,"Not Applicable",2,3,1,7.4,6.7,47.6,7.9,13,0,1,0,1,10.79,0
STU001578,Female,24,"Tier 2",57.71,State,54.7,State,Commerce,45,Science,0,"Not Applicable",4,3,2,5.1,6.1,62.2,6.7,0,3,4,0,0,0,0
STU001579,Female,21,"Tier 3",65.94,State,77.96,State,Science,72.62,Science,0,"Not Applicable",3,5,1,4.1,5.3,97.3,5.9,25,1,4,2,1,12.19,0
STU001580,Male,22,"Tier 2",64.6,CBSE,57.91,State,Science,45,Business,0,"Not Applicable",3,5,1,4.1,4.1,45.3,4.8,0,1,0,0,1,7.53,0
STU001581,Male,23,"Tier 1",70.27,ICSE,56.95,ICSE,Science,52.21,Engineering,0,"Not Applicable",0,4,1,4.2,2.8,78.9,2.3,28,0,3,0,1,11.47,0
STU001582,Male,20,"Tier 2",58.23,State,57.77,CBSE,Science,69.64,Business,0,"Not Applicable",1,4,7,7.5,9.3,43,9.6,12,3,0,0,1,11.46,0
STU001583,Female,21,"Tier 2",81.11,CBSE,68.38,State,Commerce,82.09,Business,65.02,"Marketing & HR",4,2,2,5.9,6.9,66.5,5.5,0,3,1,0,1,12.09,1
STU001584,Male,23,"Tier 3",83.41,State,83.85,State,Commerce,79.56,Engineering,0,"Not Applicable",2,3,0,5.5,7.7,58.6,10,5,1,3,1,1,9.6,0
STU001585,Other,22,"Tier 2",88.88,State,86.7,CBSE,Arts,69.82,Science,0,"Not Applicable",3,8,1,4.7,6.2,76.5,5.1,13,0,6,5,1,13.96,0
STU001586,Male,21,"Tier 3",86.63,ICSE,100,State,Science,100,Science,0,"Not Applicable",1,4,1,5.6,9.1,49.4,8,8,3,5,2,1,11.99,0
STU001587,Female,22,"Tier 1",83.6,ICSE,81.21,CBSE,Science,78.68,Arts,50,"Marketing & HR",5,4,2,6.1,4.7,58.9,5.6,18,1,2,4,1,15.32,1
STU001588,Male,18,"Tier 2",68.2,State,59.31,CBSE,Commerce,53.11,Engineering,0,"Not Applicable",1,4,3,4.2,5.7,33.4,4.8,28,0,2,0,1,11.68,0
STU001589,Male,19,"Tier 3",84.11,CBSE,85.99,CBSE,Science,92.61,Engineering,0,"Not Applicable",1,3,0,8.1,7.2,63.8,5.4,0,2,7,6,1,12.19,0
STU001590,Female,20,"Tier 3",83.51,State,73.97,State,Commerce,62.98,Business,58.67,"Finance & HR",1,2,5,3.9,4.4,22.6,5.3,7,0,5,0,1,9.91,1
STU001591,Female,22,"Tier 3",60.68,CBSE,67.09,State,Science,68.23,Engineering,0,"Not Applicable",1,3,5,10,8.9,74.3,8.7,6,1,3,0,1,10.94,0
STU001592,Other,22,"Tier 1",71.09,State,66.86,State,Commerce,60.77,Engineering,0,"Not Applicable",1,2,1,6.1,6,43.6,6,19,0,1,1,1,12.01,0
STU001593,Male,24,"Tier 3",57.8,State,53.54,CBSE,Science,49.72,Engineering,0,"Not Applicable",2,8,1,7.2,6.4,54.7,5.5,0,0,2,1,1,6.93,0
STU001594,Male,22,"Tier 3",73.33,State,76.78,CBSE,Commerce,68.8,Business,0,"Not Applicable",1,6,0,5.4,4.8,71.8,4.4,22,1,3,0,1,9.19,0
STU001595,Female,21,"Tier 3",69.64,CBSE,77.17,CBSE,Commerce,76.03,Engineering,0,"Not Applicable",1,4,0,9,9.1,29.3,8.7,25,0,4,2,1,12.4,0
STU001596,Female,23,"Tier 3",76.31,CBSE,63.86,ICSE,Science,58.55,Engineering,66.02,"Marketing & HR",2,3,2,9.7,9,44.7,9.4,36,2,3,0,1,14.29,1
STU001597,Male,19,"Tier 1",59.3,State,53.39,State,Commerce,45,Business,68.01,"Marketing & Finance",0,3,2,5.2,3.7,67.3,2.2,0,0,6,1,0,0,1
STU001598,Male,18,"Tier 2",66.46,CBSE,72.33,State,Science,58.88,Business,0,"Not Applicable",1,2,7,3.6,5.4,67.8,6.4,0,2,3,0,1,10.55,0
STU001599,Male,21,"Tier 1",79.59,State,88.58,ICSE,Science,79.68,Business,61.38,"Marketing & HR",2,3,4,2.6,6,68.4,5,29,0,3,0,1,14.37,1
STU001600,Female,20,"Tier 1",95.57,CBSE,87.46,State,Science,75.76,Engineering,62.89,"Marketing & HR",4,3,3,7.8,7,62.2,7.9,30,5,3,0,1,18.6,1
STU001601,Male,21,"Tier 3",75.56,State,70.16,State,Science,84.43,Business,66.8,"Marketing & HR",4,5,0,5.5,6.9,32.8,6.6,35,1,5,0,1,13.43,1
STU001602,Male,21,"Tier 3",77.46,State,58.67,CBSE,Commerce,45,Arts,0,"Not Applicable",2,4,1,8.9,10,77.3,9.1,3,2,0,0,1,9.15,0
STU001603,Male,21,"Tier 2",83.42,CBSE,77.35,State,Commerce,98.48,Business,0,"Not Applicable",2,8,1,10,7.7,49.4,9.1,1,4,3,0,1,14.39,0
STU001604,Male,22,"Tier 2",57.52,State,62.16,State,Science,57.93,Business,0,"Not Applicable",4,2,1,7.3,9.3,60.3,9.2,10,2,4,2,1,12.03,0
STU001605,Male,21,"Tier 1",71.98,State,75.39,State,Commerce,87.55,Business,0,"Not Applicable",1,1,2,3.3,3.8,30.6,5.4,0,0,5,0,0,0,0
STU001606,Male,25,"Tier 2",53.95,State,49.74,CBSE,Arts,50.49,Engineering,0,"Not Applicable",1,2,4,6.2,7.2,28.1,7.5,0,3,1,0,1,8.84,0
STU001607,Male,22,"Tier 1",85.82,State,82.06,State,Commerce,96,Science,0,"Not Applicable",1,5,5,5.1,6.6,69.4,6.6,0,1,5,0,1,13.01,0
STU001608,Female,23,"Tier 2",70.9,ICSE,47.37,CBSE,Science,45,Engineering,0,"Not Applicable",3,3,6,4.3,4.5,87.7,5,36,3,1,1,1,12.82,0
STU001609,Male,23,"Tier 3",48.2,ICSE,40,State,Science,45,Other,0,"Not Applicable",1,2,0,4.4,6.1,69,6,1,3,4,1,1,5.89,0
STU001610,Male,19,"Tier 3",85.63,State,96.41,CBSE,Science,94.21,Arts,0,"Not Applicable",1,5,0,4.4,3.4,66.1,1.6,26,3,4,1,1,10.61,0
STU001611,Female,21,"Tier 2",69.17,CBSE,62.8,State,Science,49.39,Business,55.26,"Marketing & Finance",2,0,5,8.7,9.3,80.1,10,27,2,1,3,1,14.5,1
STU001612,Female,23,"Tier 3",70,ICSE,76.69,State,Science,54.75,Engineering,0,"Not Applicable",1,2,0,2.4,1.5,52,1.1,0,3,6,0,1,8.04,0
STU001613,Male,24,"Tier 3",61.8,CBSE,56.49,CBSE,Science,67.75,Engineering,0,"Not Applicable",0,3,1,8,4.7,64.4,4.5,25,0,3,0,1,9.89,0
STU001614,Male,22,"Tier 3",71.94,State,60.24,State,Commerce,45,Other,0,"Not Applicable",0,9,2,6,7.1,70.1,7.1,0,4,1,0,1,7.06,0
STU001615,Male,24,"Tier 3",71.15,State,64.44,ICSE,Science,49.6,Business,0,"Not Applicable",1,2,0,6.3,7.5,74.4,8.2,33,0,5,0,1,9.75,0
STU001616,Female,22,"Tier 2",66.65,State,65.85,State,Arts,69.98,Business,85.35,"Marketing & Finance",0,2,2,5.9,4.6,44.9,4,4,0,2,1,1,8.98,1
STU001617,Other,20,"Tier 2",64.44,CBSE,64.45,State,Commerce,59.13,Engineering,0,"Not Applicable",1,3,1,6.9,7.4,68.3,7,0,2,0,1,1,9.17,0
STU001618,Female,22,"Tier 3",49.52,State,45.75,State,Commerce,46.5,Science,75.19,"Marketing & HR",0,5,3,4.2,6.1,76.5,8,0,1,2,1,1,5.25,1
STU001619,Female,22,"Tier 3",93.68,CBSE,97.02,CBSE,Commerce,89.88,Science,0,"Not Applicable",1,3,2,5.8,6.4,49.8,6.7,0,0,2,0,1,9.71,0
STU001620,Female,22,"Tier 1",77.59,State,79.17,CBSE,Science,92.58,Engineering,50,"Marketing & HR",1,2,0,3.4,4.7,77.4,5.1,0,2,1,3,1,10.45,1
STU001621,Male,20,"Tier 1",56.45,State,43.66,CBSE,Science,47.63,Business,54.8,"Marketing & HR",0,3,3,6.4,8.7,70,8,0,3,4,0,1,8.34,1
STU001622,Male,21,"Tier 2",75.94,CBSE,79.35,ICSE,Arts,100,Business,67.72,"Marketing & Finance",0,2,2,5.7,4.8,55.7,3.3,0,0,3,0,1,9.87,1
STU001623,Female,22,"Tier 3",74.03,CBSE,64.09,State,Commerce,68.68,Other,0,"Not Applicable",2,2,2,9.7,9.9,74.9,9.9,0,4,0,0,1,10.34,0
STU001624,Female,22,"Tier 1",79.42,State,86.54,CBSE,Arts,84.07,Engineering,0,"Not Applicable",3,4,0,6.1,7.9,35.1,7.9,27,0,9,0,1,18.16,0
STU001625,Male,19,"Tier 2",65.15,State,56.39,State,Science,64.63,Engineering,96.99,"Marketing & HR",2,7,3,7.2,7.9,36.2,6.5,4,3,5,5,1,11.49,1
STU001626,Female,22,"Tier 2",58.56,ICSE,67.88,State,Commerce,53.71,Engineering,0,"Not Applicable",2,3,0,6.4,6.2,82.4,5.6,26,1,7,1,1,11.29,0
STU001627,Male,20,"Tier 2",96.72,State,100,State,Arts,100,Engineering,60.67,"Finance & HR",3,3,4,6.5,6.2,63.9,6.5,0,2,3,0,1,16.98,1
STU001628,Male,20,"Tier 1",79.56,State,89.43,CBSE,Commerce,83.25,Science,67.47,"Marketing & Finance",0,3,4,6.9,8,72.7,6.5,6,3,0,0,1,14.93,1
STU001629,Male,24,"Tier 1",74.32,CBSE,74.8,CBSE,Science,54.94,Business,0,"Not Applicable",2,7,1,5.2,5.6,69.7,5.7,17,2,1,1,1,11.34,0
STU001630,Male,21,"Tier 2",64.38,CBSE,70.43,State,Commerce,71.28,Engineering,62.5,"Marketing & Finance",2,5,5,6.4,5.7,72.5,4.1,0,0,5,1,1,12.51,1
STU001631,Female,19,"Tier 2",70.84,ICSE,69.66,State,Arts,65.82,Engineering,0,"Not Applicable",1,4,0,4.5,8.6,81.3,9.5,26,1,2,3,1,10.93,0
STU001632,Male,18,"Tier 2",76.77,State,75.79,State,Science,73.34,Engineering,72.9,"Marketing & HR",3,3,0,7.3,4.4,67.5,5.1,0,3,3,1,1,11.72,1
STU001633,Female,24,"Tier 3",69.52,State,72.72,State,Science,85.89,Engineering,0,"Not Applicable",2,2,1,7.1,8.6,28,8.4,10,2,0,0,1,10.12,0
STU001634,Female,21,"Tier 2",84.56,ICSE,91.34,CBSE,Commerce,79.49,Engineering,0,"Not Applicable",1,5,6,7.1,7.4,73.5,6.3,0,2,2,1,1,12.1,0
STU001635,Female,22,"Tier 3",69.6,State,87.52,CBSE,Commerce,90.24,Engineering,0,"Not Applicable",1,2,2,4.8,6.2,100,5.4,28,1,1,0,1,12.13,0
STU001636,Male,21,"Tier 1",55.94,State,50.11,ICSE,Science,45,Science,0,"Not Applicable",2,1,2,6.4,8.5,55.5,8,0,0,5,1,1,10.4,0
STU001637,Male,20,"Tier 2",65.16,CBSE,76.11,CBSE,Commerce,71.75,Other,0,"Not Applicable",1,5,6,6.2,6.6,50.4,5.4,0,1,6,0,1,9.76,0
STU001638,Male,23,"Tier 3",47.95,State,54.63,CBSE,Commerce,75.23,Engineering,0,"Not Applicable",1,3,1,7,8.9,65.9,9.7,4,0,3,0,1,9.88,0
STU001639,Other,24,"Tier 1",73.4,State,74.35,CBSE,Science,85.49,Engineering,56.9,"Marketing & HR",1,3,3,6.8,8.7,73.1,9.6,8,1,0,0,1,14.27,1
STU001640,Female,25,"Tier 1",53.38,State,56.59,CBSE,Commerce,72.11,Business,57.87,"Marketing & Finance",2,4,2,7.9,8.4,14.1,9.4,0,1,0,0,1,10.92,1
STU001641,Male,19,"Tier 2",68.61,State,65.05,CBSE,Science,54.15,Business,0,"Not Applicable",2,2,1,4.6,5.3,66.4,6,0,1,0,6,0,0,0
STU001642,Female,19,"Tier 3",82.89,CBSE,77.89,State,Arts,91.84,Engineering,0,"Not Applicable",5,2,1,6.3,5.4,34.6,7,11,0,2,0,1,11.34,0
STU001643,Male,23,"Tier 1",45.91,CBSE,40,CBSE,Science,45,Engineering,0,"Not Applicable",1,2,5,2.7,5.3,23,5.7,34,0,1,0,1,11.22,0
STU001644,Female,20,"Tier 1",83.18,CBSE,89.34,State,Commerce,81.03,Business,0,"Not Applicable",1,5,0,6.2,5.1,61.2,4.7,29,0,1,7,1,17.99,0
STU001645,Male,22,"Tier 2",71.74,State,58.65,CBSE,Science,64.38,Arts,62.73,"Finance & HR",1,2,1,5.4,5.3,96.8,5.4,0,1,0,2,1,8.26,1
STU001646,Female,22,"Tier 3",76.99,ICSE,72.7,State,Arts,66.21,Arts,66.38,"Marketing & HR",4,4,2,4.6,5.1,28.7,5.1,0,3,2,5,0,0,1
STU001647,Male,22,"Tier 2",86.84,State,89.68,State,Commerce,94.08,Science,0,"Not Applicable",3,3,1,5.4,7.4,60.6,7.5,19,3,2,5,1,15.38,0
STU001648,Female,19,"Tier 2",75.01,CBSE,92.21,State,Arts,100,Other,79.08,"Finance & HR",2,2,1,8.9,9.6,60,8.5,20,2,2,0,1,12.81,1
STU001649,Female,21,"Tier 2",82.25,CBSE,90.51,State,Commerce,99.5,Engineering,0,"Not Applicable",1,2,0,7.6,8.1,74,7.9,8,2,5,2,1,12.73,0
STU001650,Female,21,"Tier 3",62.25,ICSE,52.84,State,Science,49.09,Business,0,"Not Applicable",3,3,3,2.6,3.1,52.6,2.9,0,2,0,4,0,0,0
STU001651,Male,20,"Tier 3",77.71,CBSE,57.88,State,Science,67.01,Business,0,"Not Applicable",3,4,2,10,9.8,49.1,9.7,0,1,1,0,1,10.56,0
STU001652,Male,24,"Tier 2",69.21,CBSE,63.48,ICSE,Science,71.68,Engineering,0,"Not Applicable",2,3,1,8.4,9.4,76.1,9.9,0,3,1,1,1,12.29,0
STU001653,Male,23,"Tier 3",75.53,State,58.78,State,Arts,66.27,Other,61.42,"Marketing & Finance",4,4,0,7.3,6.3,57.3,5.7,0,1,0,0,1,8.78,1
STU001654,Male,20,"Tier 1",70.08,State,74.95,State,Science,88.57,Business,70.44,"Finance & HR",2,6,2,5.7,4.9,42.6,4.8,17,0,4,1,1,13.74,1
STU001655,Male,22,"Tier 2",66.49,CBSE,60.49,State,Commerce,59.09,Engineering,75.52,"Finance & HR",1,4,0,8.9,9.2,42.9,10,21,1,5,0,1,11.06,1
STU001656,Female,21,"Tier 3",71.91,State,75.86,State,Commerce,68.89,Other,0,"Not Applicable",3,3,2,4.4,5.1,89.4,3.9,28,2,0,4,1,9.89,0
STU001657,Female,21,"Tier 3",65.87,State,76.29,State,Science,90.01,Engineering,0,"Not Applicable",4,0,2,4.9,9.2,73.7,8.3,0,1,2,5,1,10.78,0
STU001658,Male,21,"Tier 1",76.9,State,74.62,CBSE,Commerce,61.01,Science,0,"Not Applicable",1,2,2,5.1,4.3,70.6,4,0,0,3,0,1,11.77,0
STU001659,Male,22,"Tier 1",67.59,CBSE,74.01,State,Science,64.44,Engineering,72.48,"Marketing & Finance",3,3,6,3.6,3.6,80.4,4.1,35,3,2,0,1,14.98,1
STU001660,Male,24,"Tier 1",55.9,CBSE,56.22,State,Commerce,59.39,Other,0,"Not Applicable",5,2,3,2.8,2.8,69.4,2.1,27,2,0,0,1,12.23,0
STU001661,Female,23,"Tier 2",60.22,State,48.63,ICSE,Science,61.95,Science,0,"Not Applicable",0,1,1,6.2,6.7,78.7,6.4,0,0,5,0,0,0,0
STU001662,Male,21,"Tier 3",61.11,State,59.55,State,Arts,53.31,Science,60.12,"Finance & HR",2,3,3,6.3,7.5,33.5,8.1,20,2,2,1,1,8.44,1
STU001663,Female,22,"Tier 2",71.96,CBSE,95.68,ICSE,Arts,89.88,Business,0,"Not Applicable",2,4,6,9.5,10,90.1,10,13,4,5,0,1,16.32,0
STU001664,Male,22,"Tier 1",73.44,CBSE,81.24,State,Commerce,95.89,Engineering,0,"Not Applicable",0,0,6,6,7.5,68.6,6.8,0,1,5,0,1,12.54,0
STU001665,Other,21,"Tier 1",63.78,ICSE,71.77,CBSE,Science,78.14,Other,53.38,"Marketing & Finance",0,4,2,5.1,7.3,54.9,6.3,12,0,3,1,1,9.7,1
STU001666,Female,21,"Tier 1",61.99,CBSE,63.59,CBSE,Commerce,62.04,Science,0,"Not Applicable",2,3,2,8.4,8.9,33.9,9.6,0,0,4,0,1,10.15,0
STU001667,Male,20,"Tier 3",65.01,State,69.53,ICSE,Arts,67.8,Engineering,0,"Not Applicable",4,4,3,3.3,3.4,69.2,4.1,19,1,5,3,1,11.78,0
STU001668,Female,20,"Tier 1",50.88,CBSE,51.56,CBSE,Science,45,Business,0,"Not Applicable",2,3,3,6.2,7.3,52,8.4,0,1,3,1,1,8.35,0
STU001669,Male,22,"Tier 3",78.91,CBSE,87.93,State,Commerce,92.78,Other,70.17,"Marketing & HR",1,3,3,6,5.6,78,4.2,36,0,1,0,1,11.72,1
STU001670,Female,22,"Tier 3",81.62,State,92.06,State,Commerce,87.72,Science,56.29,"Finance & HR",3,7,2,9.7,8.9,74.2,9.8,0,2,3,1,1,13.02,1
STU001671,Male,19,"Tier 2",50.13,State,56.19,CBSE,Arts,55.04,Engineering,0,"Not Applicable",1,4,4,7.3,6.2,33.6,7.4,26,0,3,0,1,11.67,0
STU001672,Female,21,"Tier 3",91.23,State,85.77,CBSE,Science,85.84,Arts,50,"Marketing & HR",1,6,1,4.4,6,37.2,6.9,13,1,1,0,1,8.42,1
STU001673,Female,20,"Tier 2",94.96,CBSE,100,CBSE,Arts,93.02,Other,68.65,"Marketing & Finance",2,3,1,5.6,6.5,48.9,6.4,0,1,2,0,1,10.16,1
STU001674,Female,22,"Tier 3",49.47,ICSE,42.58,CBSE,Commerce,45,Engineering,0,"Not Applicable",5,5,3,6.7,8,38.1,8.7,0,1,2,0,1,7.71,0
STU001675,Female,23,"Tier 1",51.59,CBSE,40,State,Science,45,Engineering,0,"Not Applicable",2,7,1,6.3,4.5,53.6,4.7,0,1,4,3,1,8.02,0
STU001676,Male,24,"Tier 3",54.71,CBSE,50.89,State,Science,45,Business,74.33,"Marketing & Finance",4,4,3,5,5.7,70.8,5.9,34,1,5,2,1,12.66,1
STU001677,Male,23,"Tier 2",60.6,State,58.4,CBSE,Commerce,55.11,Engineering,0,"Not Applicable",1,2,1,4.9,5.7,60.4,5.5,0,0,0,0,1,8.7,0
STU001678,Male,23,"Tier 2",71.27,ICSE,83.83,State,Arts,79.03,Engineering,0,"Not Applicable",4,2,2,4.7,5.2,40,5.7,13,0,2,5,0,0,0
